StockCode,total_units,weeks_present,mean_price,price_std,price_cv
85049A,3332,46,1.3399617501142431,0.2398692381373395,0.17901200397465725
22812,3331,13,2.3214366434389877,0.6009867213361448,0.2588856874619849
20773,3301,42,1.6648552565673789,0.31911016512295376,0.19167441966150217
22195,3300,53,1.8074037361546529,0.2990315699182792,0.16544813089436497
22059,3294,53,1.5672974641907957,0.19841523612777523,0.12659705043944428
22694,3290,20,2.20810793079619,0.24637778112007516,0.11157868584405539
17033,3280,26,0.28201859341001756,0.021765701524194124,0.07717825006151167
22131,3278,52,2.1143765655888367,0.3527350915692148,0.1668269963401627
22413,3271,46,2.9401043667506412,0.31470313149156703,0.10703808172611644
82582,3270,46,2.1322650430116634,0.37208310261862415,0.17450133783231983
11001,3270,44,1.7174926074517187,0.27281457898172323,0.15884468893668435
21280,3268,37,2.730888656201607,1.17268261049003,0.4294142889447256
22153,3265,32,0.47943134603281756,0.12787535553142237,0.2667229762708699
22600,3261,22,0.8743164868717362,0.09697246682889715,0.11091231640370888
22271,3260,52,3.038918111840281,0.514600516044903,0.16933674982550806
20776,3259,29,1.6746272351285614,0.4429268807926613,0.26449282055218554
48185,3245,53,7.788636043533615,1.627957265579745,0.20901699045641367
22037,3215,46,0.47765811507906664,0.13256260665323555,0.2775261268853194
21135,3210,52,1.7655434093365125,0.37693866568981593,0.2134972517223287
21069,3207,51,1.419917859335795,0.3736021633519196,0.2631153350847226
37448,3184,48,1.5772026565281756,0.30821037424559955,0.1954158350988636
22563,3181,38,1.2321144695336375,0.07443414327800986,0.06041171102079797
47503K,3179,24,2.0830493899775337,0.7880866016621754,0.37833313288393766
22079,3169,53,1.6908032289189965,0.1317533605950163,0.07792353263913028
47559B,3152,49,1.257424736080168,0.0863850734787244,0.06869999531583643
22610,3149,33,0.9879880766057387,0.29658452115076755,0.3001903850597996
20996,3149,46,0.4873497199400649,0.14731999286868008,0.302288042530932
22332,3145,51,1.7163437736211673,0.1987086625408809,0.1157743953133832
48111,3134,53,7.272173073795436,1.481742513941684,0.20375512228676168
85172,3133,46,0.9108708903045517,2.159125009181697,2.3703963230834924
21413,3126,23,1.4373933890725192,0.5002400798575243,0.3480189095486971
22244,3125,43,2.030058095290168,0.2452119668160202,0.12079061549269147
22950,3124,10,1.5249768455287112,0.2487392964091753,0.16311021189501224
85178,3109,48,1.2503662482655118,0.16290865871428284,0.13028875254771724
21504,3106,51,0.44617858028864077,0.1076306733131188,0.24122779099680358
22661,3105,21,0.8291627663429612,0.0632797692362748,0.07631766862297916
35957,3099,28,0.7749400476025577,0.9662186431607785,1.2468301853156016
22127,3094,49,1.5699083549404806,1.6813991715794623,1.0710174044797722
21878,3072,35,0.9946694074407999,0.2958909671888655,0.297476694241726
22574,3050,22,0.9037640116616391,0.10725365301766591,0.11867440131906984
22024,3048,48,0.4368161992101416,0.07194528298181385,0.16470378871458186
71053,3043,53,3.9454852713135335,0.7885261723477724,0.19985530755390593
22341,3030,50,1.9938923509944646,0.5822430151716548,0.29201326484915685
15039,3028,46,0.9988684306444648,0.3207057169664203,0.3210690288404677
22818,3013,13,0.44468193487823765,0.03338348823532697,0.07507273315356965
22594,3005,22,0.9046826048480013,0.08498301427273264,0.0939368280293296
79323W,3004,24,6.097058910340756,0.3537204911747466,0.058014937427425584
85006,2994,22,2.844545454545455,1.0340890966160798,0.3635340384396572
21807,2994,29,0.5074153181927019,0.16314403957604587,0.3215197368442244
22353,2984,47,3.198564329812729,1.225199054602366,0.3830465572265353
22578,2967,22,0.8809626630723418,0.06190346745362055,0.0702679807538418
22569,2966,40,3.8686250803725164,0.6396104713588885,0.16533276243385658
22712,2964,29,0.4331520752201397,0.033462186739374816,0.07725274482955766
79029,2958,35,2.007813172718923,0.31779207999955983,0.15827771443954367
22584,2958,40,2.671815701674838,0.5113663142610586,0.19139280974376593
21479,2954,15,4.506841483354611,0.6906703348558872,0.1532493071715039
21527,2948,51,7.913656564866393,0.8106545016272223,0.10243741246318651
22601,2943,22,0.8705905851857387,0.083144989313824,0.09550412183252042
22399,2940,38,1.240061547123713,0.06855302635118658,0.055281954762804585
21484,2934,49,3.9879004890863015,1.207717240374962,0.302845380339887
22301,2927,53,2.6521930724856047,0.265987475227944,0.10028963501464232
22273,2899,52,3.033195450696106,0.31797227439534326,0.10483078969486448
21491,2896,23,1.902561618762488,0.12230478913980515,0.06428427228515084
21746,2895,49,1.44576881079363,0.3857767275340081,0.26683154640902973
22533,2893,36,0.4429851747475765,0.07945268357411905,0.1793574324905864
21907,2891,46,2.1197874432688026,0.13495530757067434,0.06366454712203011
35004C,2890,53,5.970756409006884,1.6439993340130667,0.2753418865879529
21380,2889,52,3.1011173468427944,0.4497396513425878,0.14502503486379242
21244,2879,51,1.7105035283840273,0.1631209878909293,0.09536430950542112
85217,2875,38,0.912956076291453,1.1248479071289097,1.2320942226467115
21218,2872,53,4.004610888244355,0.6862542639230752,0.1713660285791045
22644,2872,31,1.5650203493229546,0.16120649216809518,0.10300600387581856
51014A,2858,48,1.0281623721423785,0.3186990565519687,0.3099695779450638
21108,2852,53,2.94815229724159,0.6310638718498721,0.21405402714110824
22614,2849,32,0.3185329275537055,0.08057899039273528,0.2529691075003524
16235,2839,46,0.2714345316041314,0.08541739435418727,0.31468875330410306
47590A,2837,38,5.181240110062147,0.4304899356707659,0.0830862740436869
22603,2836,22,0.8697533887590477,0.08100372763553515,0.09313413282713412
48188,2827,53,7.7300452235319925,2.414982061364438,0.3124149977819911
22539,2826,33,0.4457906385819152,0.06450362893242274,0.14469489340918504
M,2821,53,219.77436306440347,456.3629096449416,2.0765065737499495
85232B,2813,53,5.265924756683884,0.8095804960199469,0.15373947282333844
85216,2812,50,0.9609168111952476,1.0346160191428435,1.0766967619766414
22697,2810,18,3.1755641256580462,0.3907138212396371,0.12303761025725553
22466,2809,37,1.9956208569310585,0.3007911304540186,0.15072558968770586
20981,2806,52,0.8752410754067186,0.06916077940875993,0.07901911981978385
21077,2793,39,0.8572896760260799,0.15962103766311556,0.1861926512436617
84509F,2781,31,3.840628959713692,0.832328798502855,0.21671679488791407
20982,2772,51,0.9033797123894831,0.1438793773948503,0.15926788638443337
82551,2772,52,1.3994711563153983,0.22912067800183125,0.16371947143596166
22080,2766,53,1.7092881435535274,0.11505222849655596,0.06731002548076415
21068,2760,48,1.3424456310199775,0.37687532902907045,0.2807378714791779
22713,2756,29,0.4858887426040592,0.13473345411630744,0.27729280862573713
21591,2746,37,1.2909063063063064,0.22730334844038755,0.17608043847177007
48184,2739,43,7.242256393507792,1.464716197410933,0.20224583580387392
22507,2734,40,5.044819662718777,0.4764991273312822,0.09445315376734106
21355,2733,49,1.3492025298040715,0.28075985987056756,0.20809319110255364
22456,2731,38,5.207548544107716,1.0752798556394325,0.20648484532248865
21278,2727,44,3.0659121546597414,1.0171031848316232,0.33174570357006933
22347,2722,31,1.3203626570693792,0.2743453476265439,0.2077802989638235
21806,2717,32,0.5553236285402346,0.19459654530382176,0.3504200709329671
21955,2713,53,7.616242790473421,1.4992819937530204,0.1968532299979142
22570,2713,40,3.936089754948278,0.5855022896323732,0.14875227092987534
22710,2708,27,0.4101516754850088,0.024356146653874748,0.05938326748287288
47587A,2706,14,1.1540226941327931,0.6651932773475875,0.5764126483209729
22535,2703,37,0.4313788858740182,0.035946800929509304,0.08332999622055523
82483,2700,49,5.686600209373407,0.3593579046634752,0.06319380498582154
21033,2699,52,3.028449468926632,0.9151184082069324,0.302173907009674
22173,2696,38,3.24494300423581,0.4413024527205739,0.13599698119335735
84997A,2692,43,3.7631787454482852,0.44538936617938624,0.11835456041467664
22300,2687,53,2.6041798193142833,0.24454398399035368,0.09390441557708773
85042,2686,46,4.7047431561018165,0.24203120543577372,0.05144408470457548
22666,2675,23,3.121518858478556,0.338882384231144,0.10856329870014528
21714,2667,47,1.5219130435448665,0.46988913737649324,0.3087490046619347
16049,2665,17,0.33878058239648506,0.2293134356778089,0.6768789227991722
22078,2663,52,2.180242199764318,0.1897406380683572,0.08702732113380245
37444A,2661,24,3.9570000000000003,1.809957578172099,0.4574065145747028
22631,2653,25,2.019875186171104,0.20894219992738908,0.10344312428703184
22035,2645,52,0.44663764582709964,0.08506865334256582,0.1904645838463362
85230F,2632,30,0.2724444444444444,0.03064983712785827,0.11249940218218782
22303,2630,48,2.500977361613813,0.19577455301039506,0.0782792183628832
22465,2626,41,1.719150358991289,0.14975061864358882,0.08710734221726533
21531,2626,53,2.6827994095407397,0.4612109317659199,0.17191405743035892
22621,2625,29,1.5633983545988595,0.36852743337373967,0.2357220296987566
21802,2613,27,0.5543565721581111,0.1867346686725233,0.33684938187990604
22670,2609,17,1.2630854888913967,0.07645310767874701,0.06052884650416618
22302,2603,39,2.4362154982706388,0.30745790395299044,0.1262030818584158
47556B,2602,50,3.061551904850057,0.4556723495512623,0.14883704856657654
22562,2592,38,1.2451186570386616,0.08204961886276319,0.06589702788480149
22299,2588,41,1.3816764658543024,0.34109482384397044,0.24687025673052085
85062,2575,52,1.6713424796537995,0.12231382757722946,0.07318298258210097
85199L,2568,46,0.6790801613340826,0.059910874202381094,0.08822356713334634
22575,2560,22,2.059301083758437,0.39824521815223257,0.19338853424259556
21718,2553,49,1.5754296256178968,0.48639706109359604,0.3087393135081022
21207,2550,47,1.78733340887643,0.4464629410853476,0.2497927576735708
22049,2550,17,0.35396358543417367,0.09914912028129325,0.2801110745888631
84937,2543,22,2.475974089214242,0.58731643270958,0.2372062111909929
21801,2538,26,0.5131048337482921,0.17444175966962167,0.3399729415825296
22088,2516,52,3.1665126780374138,0.43388618215686287,0.13702335227212264
84691,2512,35,0.866543265673975,0.09775069721777518,0.11280532789294395
22212,2499,53,2.18285093147129,0.2559774640701179,0.11726749654754635
22057,2497,50,1.8336243381222967,0.6617436996081602,0.36089382424199906
84032B,2491,50,2.9104135122348875,0.7398438720881513,0.25420575769662024
21100,2488,50,2.035949192698323,0.8184237236853533,0.40198632000274276
22274,2487,52,2.999310657766053,0.4938588997179715,0.1646574683550145
72351A,2484,53,2.160830158696046,0.3413636325048514,0.1579780026352684
21832,2479,50,1.8545782036589276,0.38401622085435894,0.20706391356089873
22851,2472,17,0.82362729585523,0.1284103387215597,0.1559083087311018
37503,2469,34,10.772899892143153,1.0637588624274399,0.09874396616302501
21803,2463,22,0.4998181796216182,0.15252626539509243,0.3051635006765076
22185,2458,53,1.6815516985622996,0.1038953908941664,0.06178542769930612
21911,2455,52,1.8459769129788144,0.45273563408191964,0.24525530676943816
37446,2452,27,1.6046843943054439,0.45922028931383785,0.2861748334709782
20961,2449,51,1.4321352137227765,0.34216254214615377,0.23891776339799392
22738,2447,13,1.835462105351457,0.3017535232885672,0.16440193584426352
20966,2446,52,1.546214120250339,0.3605680463127015,0.23319412336909973
22573,2438,22,0.9219159905084827,0.11718780637798867,0.1271133244075241
21260,2430,53,3.5342430081828433,0.5661662308634898,0.16019448282210466
84032A,2422,45,3.0341968744869052,0.8605376225056011,0.28361298165634735
21937,2415,51,3.4146749906904446,0.799795261329376,0.23422295343184577
22026,2410,51,0.45574960782407586,0.10151122430691621,0.22273463885480863
22698,2408,17,3.152683288371879,0.7531811964532868,0.23890163633983283
22241,2401,35,1.4184114541071071,0.40672592490388965,0.286747490459265
21890,2397,53,3.3368041832257855,0.7914345041002333,0.23718338285440835
47568,2389,37,2.1493336549235367,0.17755149791117733,0.0826076944845
21179,2380,50,1.2726937681863044,0.33002287625460097,0.25931051483414697
21488,2379,40,4.254203721674539,0.8720337640946968,0.20498166546463523
22855,2376,13,1.2508296337399654,0.07143246847015045,0.05710807174960209
22663,2373,21,1.9780667175942757,0.17810496971160877,0.09003992035628605
22505,2365,40,5.017617405680015,0.6168540995999979,0.12293765142430156
22739,2364,13,1.832279869773718,0.22042389152868527,0.1203003401199332
20978,2364,52,1.355068923817634,0.2369158982267027,0.1748367880500424
22493,2359,32,1.6570415555054687,0.12130798901338652,0.07320757201914731
22336,2353,35,0.7723715498126513,0.22814418191679384,0.29538138991801716
21287,2344,30,1.2124896551724136,0.7502056041604022,0.6187315503765879
85040B,2343,53,1.645013579381499,0.12244974503575703,0.07443692050359621
22545,2341,35,0.44283580381815096,0.04719474348831206,0.10657391087485873
22132,2323,52,1.035753145036306,0.29315129414914337,0.2830320096579263
21903,2314,50,2.225440731581057,0.3059855668883589,0.137494367990188
22568,2312,40,3.830735624266552,0.22223989327888763,0.058014938924802084
84847,2311,25,4.325289445438283,1.9167199471661225,0.4431425853332459
POST,2310,53,21.60872397465153,4.096692630478192,0.18958512475257155
21716,2309,50,2.93222662240032,0.8087249016432679,0.27580572915651586
20963,2308,53,1.4184651566870683,0.25874271682517935,0.18241034374752804
48173C,2302,48,7.073623678710084,1.2068117294205345,0.17060728478569612
22377,2293,46,2.424129018213533,0.7108949749869082,0.2932578957826279
22572,2293,21,0.9241486184380788,0.15513233458681874,0.1678651371561977
85049G,2287,43,1.2866813580309944,0.20801812211808973,0.1616702696590082
22546,2280,34,0.4792371859213583,0.12699658651872386,0.2649973546492773
79323P,2277,21,6.191031017285148,0.5823993597070984,0.09407146533122823
22460,2275,39,1.3695597711685226,0.24727251484767535,0.1805489034163875
22435,2263,36,1.3226324660091424,0.21921372042877268,0.16574046536920364
21648,2260,50,1.6406218457534232,0.5308061867380441,0.3235396310929178
10123G,2251,11,0.8320687417158006,0.5904426113679677,0.7096079707914781
22128,2251,42,1.533976478505478,1.7719946065716536,1.1551641315244097
48129,2246,53,7.192673424950226,1.2189054328609095,0.16946486526591384
22588,2242,22,2.728695599668319,0.4325738272733525,0.1585276962831373
21161,2241,49,1.4655627741267485,0.48787534683691663,0.33289283505963474
21715,2234,50,2.95289914571797,0.8165194948724229,0.2765145216884452
21934,2227,53,1.9562942720686263,0.3777060441239294,0.19307220264185265
21805,2221,24,0.48335083564566156,0.14883196352496725,0.3079170502025863
20730,2218,24,1.1845641344906306,0.3916543578823917,0.33063161924179424
22421,2218,32,0.49953879212809726,0.11220953615687142,0.22462627112269867
21241,2216,44,0.8948998237091547,0.13491849551530408,0.15076379717687038
22706,2215,23,0.4111965420798373,0.023266025012571932,0.056581275938975745
22732,2211,13,1.3962798930450333,0.2571448139193751,0.1841642318278959
22174,2210,40,2.167226301396057,0.5853221966452643,0.2700789466555563
90167,2197,40,0.9753832051233461,0.2771498077144357,0.2841445354591558
84508A,2180,39,2.4358088353592517,0.3214779762450742,0.13197996968331893
22617,2180,39,4.945816200325476,0.3561503638755219,0.07201043254540766
35160,2180,35,0.7998685305707856,0.06736231310162936,0.08421673128402696
22406,2177,36,1.2848539564610786,0.10391166928757313,0.08087430385767806
22741,2174,11,0.8833326049049688,0.048966252715421855,0.055433539352586006
22025,2164,49,0.46359006354493515,0.12016636589455354,0.25920824310960666
22907,2158,13,0.8188370268765233,0.07512672439591761,0.09174807920263522
22755,2143,19,0.8787615155568698,0.06642389390113318,0.07558807790876054
22748,2138,12,2.439212292751066,0.6906477738031718,0.2831437738550524
21558,2123,37,2.715152021726745,0.4043636289918871,0.14892854092741573
22579,2121,21,0.9137573732600552,0.12189729912615645,0.13340226048328097
22716,2117,27,0.427516093354889,0.022546773321111744,0.05273900485050335
20977,2115,53,1.3946393309689702,0.2786362465114155,0.19979089957101953
37447,2114,53,1.7187332182576545,0.4975990384078509,0.28951499460299374
21788,2107,48,0.8499266116004413,0.058030786592256134,0.06827740866118094
84989A,2095,48,0.6131646617351855,0.16357991982002149,0.2667797575892733
20984,2095,35,0.9283761598208056,0.36235910446192,0.390314960836416
22835,2092,14,5.003526947266383,0.5695690804537424,0.11383351912692702
22089,2092,51,3.0712883438709486,0.552846974962506,0.18000490773383923
47599B,2088,47,2.126106976296907,0.2851750295338734,0.13413014148073102
22581,2082,21,0.8919558567571132,0.08834215949378212,0.09904319684044459
82599,2077,53,2.273107411559773,0.39773898132803326,0.1749758851277119
22439,2073,35,0.6702591847142572,0.07492623030392047,0.1117869505001454
35015,2072,22,0.11545454545454546,0.2601048739538447,2.252876861017552
21680,2071,51,0.98754366359229,0.25719603323804985,0.2604401635290466
22745,2068,12,2.461371257056654,0.6710338691564808,0.2726260279641494
85227,2065,49,0.9568533539489489,0.20436813135006385,0.21358354496708754
22129,2064,39,1.0925641609208785,1.2350745741459344,1.1304366538116533
84536A,2060,52,0.4828943753267365,0.0974677184953116,0.20184065807219825
21533,2060,53,5.0751020637934,0.5001899481938776,0.09855761360196354
16043,2047,10,0.348,0.1517893276880822,0.436176228988742
10135,2042,48,1.35290515183339,0.3326475782832488,0.24587649609616855
22065,2035,31,1.6940621475276272,0.6213851412119611,0.3668018567788862
22754,2033,19,0.8835322288911107,0.10879243888218759,0.123133526231102
20750,2029,53,7.576898430617126,0.6062981874364657,0.08001931040628771
16169N,2025,29,0.3843103448275862,0.08191594273935231,0.21315050152007334
22737,2023,13,1.7566709034067105,0.1903728012273487,0.1083713522311771
21789,2022,47,0.8741203828578301,0.14042580351333178,0.1606481284125038
22566,2017,36,0.8661132287586075,0.058750436778318225,0.06783228200142455
79164,2017,37,4.746536940048752,6.2759284406410165,1.3222120716449235
84975,2010,48,1.7481005356713493,0.21859586940073278,0.12504765311840732
21912,2010,53,4.064511433725671,0.4830474080739284,0.11884513451378104
17021,2009,24,0.2926415094339622,0.019895870209669222,0.06798717737669042
37444B,2008,19,3.7222807017543857,1.8059917601741058,0.4851841934765707
21214,2007,35,1.6750396149907407,0.4176712918667141,0.2493500978297894
85224,2005,37,1.5771824083408543,1.3284625997468829,0.8423011775438093
17091J,2002,42,0.8924902792956783,0.4905447660521951,0.5496359763596705
16048,2001,25,0.49035572686466267,0.28068390751469685,0.5724087476440652
21494,1998,45,2.176809990177974,1.149405473073377,0.5280228767139212
22085,1998,49,3.0877794989660465,0.664767536821445,0.21528983434343177
22358,1994,49,3.23298702918281,0.6462449597929742,0.19989098439294486
22752,1991,19,8.42210248956249,0.5458761659039495,0.06481471420948073
21713,1988,44,2.2580948931295732,0.6266276424152291,0.2775027942013384
85118,1986,35,0.9253056575086244,0.6916932609090649,0.747529484226263
48116,1969,43,7.359952424269791,1.7105415550995118,0.23241203971087102
21642,1953,47,1.00898223613127,0.2827809053218739,0.28026351227563506
22733,1943,13,1.3060972935915816,0.1162625036840787,0.0890151937796099
20751,1938,52,2.212196810483458,0.41206548903250173,0.1862698142768085
20653,1933,27,1.5772290809327845,0.650204579540601,0.412244858658113
21876,1932,53,1.4728637091848094,0.458287155241892,0.3111538103519041
22327,1931,49,3.096635118747474,0.3256903344603618,0.10517556055880974
22502,1929,30,5.389827512229919,0.9763785238307963,0.18115209097421406
21143,1927,29,2.0647803753198395,0.43608882543021127,0.21120349197558588
21007,1927,17,0.8540742019529745,0.9918461885771674,1.1613114953117138
17091A,1924,49,0.9306939450447157,0.4807834085900869,0.5165859422959793
21384,1923,22,0.9111245787315319,0.17132177366866638,0.18803331363004236
21586,1921,43,2.4622314136038357,0.14989053228539786,0.060875891460588236
85014D,1919,14,5.485874568083797,1.4105866423788462,0.25713067713678345
21541,1907,45,0.9288669578160571,0.1972936098361224,0.21240244168012734
22291,1906,31,1.6300954713935478,0.42442488585897903,0.2603681154307751
21588,1901,44,2.477335032309291,0.13975302387436223,0.05641264586812427
22622,1900,32,9.843594538708142,0.8945670867056904,0.09087809165523511
16169K,1900,28,0.38166666666666665,0.08475818908686021,0.2220738578695027
21888,1896,53,4.015824411432596,0.4743554575884749,0.11812156334276941
22331,1892,52,1.7719288702224643,0.28810026947360795,0.16259132875770407
20682,1890,53,3.363411966877589,0.2855871217414678,0.08490994399552887
22731,1889,13,1.3797389095481427,0.25889453465682216,0.18764023603683747
20674,1886,52,1.3272697829842397,0.20517158643772024,0.1545816751560572
21542,1882,36,0.904419688365672,0.16227634255508994,0.1794259287392679
20960,1879,50,1.5778325320548043,0.49947644638590605,0.3165585930310615
21577,1873,52,2.389079470257321,0.2828811350632283,0.11840591264750189
21217,1872,53,10.254014847410131,1.1234974519672973,0.10956659110465981
22285,1868,44,1.7398894973096033,0.3976940128640287,0.2285742936427769
22637,1860,30,2.6183918466155793,0.20208982182179308,0.07718089333458841
85041,1858,26,1.7022075754783625,0.4106487522535478,0.24124481536169018
85176,1858,48,0.9772990415503346,0.26736071845682785,0.2735710433448304
37449,1854,39,10.045191278600848,1.4620647261314652,0.14554871934057487
22207,1853,53,4.648038394975028,0.9148137385393852,0.19681716474811947
21011,1849,24,0.9426853369804103,0.39526735846020294,0.41929935998189466
22532,1847,35,0.43762796741849436,0.08181444097215289,0.18694975427362368
22543,1845,34,0.4688116840433942,0.12260380966812903,0.2615203798051683
22073,1840,53,4.09139734045604,0.6010802848881025,0.1469132022315643
85038,1840,48,2.281128780570772,0.4636972896731128,0.20327536683706604
22432,1839,42,2.120115995627649,0.5431736330478549,0.2561999598927847
21949,1835,47,1.5378605035695478,0.4744636012219491,0.3085218718607217
22597,1835,20,0.8498201276207287,0.10617421418696027,0.12493727876770816
21272,1831,52,1.3848411653647956,0.21769078485120116,0.15719548948695278
21447,1830,53,1.4351863815619983,0.32962591096366267,0.22967463682655012
85049D,1829,52,1.2825482502140635,0.10252836806261884,0.07994113909204302
22714,1828,29,0.44372810063827023,0.08384081034692097,0.18894636203188875
22576,1825,22,0.9340554164501144,0.17562621706062476,0.1880254789679328
72484,1818,11,0.7543413215770491,0.34868578803700656,0.46223874798219106
21216,1816,47,5.2902535416573375,0.8074656969197472,0.15263270286792024
21539,1812,53,5.361306005753073,1.0212064637138227,0.190477182727118
21041,1811,29,3.2365909902945496,0.6573814011684143,0.20310919827055088
20657,1806,35,1.2382013887636403,0.40867850488265145,0.33005818648832386
21745,1799,53,3.7276133259565367,0.40377922152629964,0.10832111225557085
21336,1797,22,3.536247310524649,1.7196886625744887,0.48630327903150805
22109,1794,53,4.17019378886103,0.8027996975370112,0.19250896677304608
22615,1791,29,0.3057295599140159,0.03384032588342012,0.11068712457159006
22434,1789,35,1.9258273191908195,0.10211094371630687,0.053021858553346915
22727,1780,12,4.011650640256602,0.3505238195837799,0.08737645697915479
70006,1779,37,2.0458841040097253,0.7270013660699982,0.35534826466716724
20992,1773,49,0.8777644650696795,0.1544311424768532,0.17593688127326293
22494,1771,46,1.3479341355975933,0.2257680513155279,0.16749190138688477
35649,1769,15,3.632,1.4817856023826699,0.40798061739610936
22366,1764,49,7.680635355749882,1.3686933536232826,0.17820053813629508
85049F,1762,52,1.2688838844382178,0.06984874577730017,0.05504738978399493
37450,1758,51,2.949219228206715,0.28253447048650043,0.09579975194258333
22161,1754,41,0.8720917572349958,0.3631087124338039,0.416365261363157
15056P,1751,49,5.885161242563428,0.7610512765499489,0.1293169796344364
21126,1750,51,1.2864961569278683,0.31982182892690025,0.24859913277209433
22940,1742,14,4.531227704079216,0.6857725514125008,0.151343652581206
35832,1739,22,4.690234120219905,3.3953185562636787,0.7239123824600224
22063,1737,51,3.255238769810179,0.7656159710452648,0.23519502721144786
21354,1733,34,1.3053532145178555,0.3285066504898386,0.25166111887285275
21428,1731,35,4.2603598385958765,0.48165196232978613,0.11305429132214531
22095,1729,43,1.5423340167534387,0.5601164932487127,0.36316160258705776
22906,1729,13,1.8778400272889624,0.3720731504353449,0.19813889630018533
22402,1727,36,1.279466402209982,0.21540708551210577,0.16835696907714018
85226A,1717,41,0.6084396156404556,0.1842495086698545,0.30282299826238285
21430,1711,29,4.154731739062938,1.0158160318406249,0.2444961782465726
21561,1707,53,2.6498719487647047,0.4420771344005573,0.16682962156214404
21826,1707,52,1.322131273027805,0.1722766793435347,0.13030224975240534
84849B,1706,53,1.7997471418167827,0.31620944225030234,0.1756965936509834
16169P,1700,29,0.38034482758620686,0.08841795061042629,0.23246786651879983
22904,1694,13,3.277705591873178,0.5631194771159597,0.17180294609502805
21818,1694,30,0.8819458521870286,0.1620180117339123,0.1837051688968703
22133,1692,53,1.0933825631404506,0.31552172795682265,0.28857395260682633
22321,1691,52,1.0062970666871525,0.2352014819028964,0.23372967058048483
22319,1689,46,0.7412681617761644,0.5376813972818851,0.7253534213496222
22521,1685,36,0.8964379072955189,0.10612791977344063,0.11838847834271089
22619,1680,32,3.9053904937402515,0.5722397286681726,0.14652561109711976
51014C,1679,41,0.9926488194920182,0.276665759342194,0.2787146409782424
22441,1675,38,2.170831194523414,0.13692093968023708,0.06307304779186065
22036,1673,36,0.46147482922968297,0.1209721515069732,0.2621424698480435
40001,1671,40,0.997726432530159,0.3585971995112566,0.359414352290819
21948,1669,47,1.6596596573325468,0.5536112862100787,0.33356916507801293
22813,1667,13,2.0355516183530074,0.25295733305569873,0.12426967254231065
22276,1666,52,2.700868246654368,0.34868571711782664,0.12910134270701742
22304,1661,45,2.5134862764566885,0.48185515976589705,0.1917078936453068
84754,1655,30,1.5258503233139105,0.5125811999393469,0.3359315078992151
22292,1655,38,1.4582322761229591,0.13162099240044314,0.09026064952449643
22693,1655,17,1.3413816720667056,0.3073812402526657,0.22915270623839268
22034,1646,21,0.4404785035199782,0.09409789957642234,0.21362654210015153
21123,1640,45,1.3615452907452907,0.3631670137500425,0.2667314970853816
85197,1638,16,1.9647945432339,0.4491502995729656,0.22859911796869045
21414,1636,24,2.8009623015873015,1.081810875878094,0.3862282884939342
37444C,1636,27,4.766978987104932,1.6730824712738022,0.3509733262512017
21163,1628,45,1.4961718536444406,0.47888829229596924,0.3200757260133402
22357,1626,49,4.707028394376616,0.9575170875488807,0.20342284076569522
22757,1624,19,1.2908870005172288,0.20587156335982837,0.1594807006944375
22072,1624,53,4.29411908512016,0.7028033631878123,0.16366648182234697
22136,1621,50,1.879518773507889,0.4501481858964402,0.2395018300648811
22529,1617,33,0.4533846057710733,0.11149055065632113,0.2459072258677788
72586,1616,31,0.5825897607563955,0.18644972891910166,0.32003605534884066
22983,1614,13,0.4354784220433424,0.035663139578272655,0.08189416001586218
20738,1610,37,0.9092702328175047,0.3046076105493731,0.3350022903592726
21292,1610,37,0.8491124336712571,0.39988891068570426,0.47094930521359585
22548,1608,38,1.3881297123296272,0.33043593051402637,0.23804398650863298
21640,1607,47,0.9675614784786831,0.24650053481811177,0.2547647258608205
21811,1607,36,1.4073183015830106,0.38355271477490177,0.2725415524998614
22061,1606,52,10.30038345463562,1.4899663003166101,0.1446515371858375
21785,1604,42,0.9531777046415523,0.2892635713017012,0.3034728675388818
22305,1600,45,2.5385547393746766,0.6074592085000042,0.23929332666257172
85114B,1598,48,1.963863076454837,0.5522974568752935,0.281230124185796
22337,1597,21,0.7300601770452109,0.2053058206734188,0.28121766825353733
21422,1596,42,0.9633242409284806,0.25986716528882947,0.2697608492010558
21291,1591,44,0.885783590975556,0.14415090514819526,0.1627382880161901
47567B,1590,47,5.921259901540505,1.1440341097311444,0.19320788628675234
21066,1590,39,1.2746914798980724,0.6243849158026161,0.48983218735606804
22075,1584,38,1.6995925340644926,0.17885385123197273,0.10523337073283824
21614,1577,50,2.9228172259620298,0.15040655792805607,0.051459446930880406
22520,1576,36,0.9279782623591767,0.1870202339454598,0.20153514530610098
22110,1575,45,3.8502538584284753,1.6346440816640924,0.42455488437099836
85064,1574,35,5.669346183894374,0.9346374126608247,0.1648580598792797
20956,1572,38,1.6454938216691959,0.5476974953151182,0.33284688651065963
21624,1570,51,6.301503215369218,0.9601989478863544,0.15237617360004704
22224,1569,52,3.250716558618907,0.5787590967163527,0.17804046777989255
22365,1567,49,7.543015366367136,1.0556775811088996,0.13995431930524282
21747,1565,39,1.320810775750822,0.2612695184387246,0.19780995373103655
85196,1564,12,0.572489587002399,0.10345272826259726,0.1807067422907794
22157,1563,24,0.8911263768355057,0.16588406067025133,0.18615099382348568
21107,1559,50,3.3366685728447623,0.9169887022736952,0.27482163189252357
22284,1554,50,1.8666415402553214,0.5299341675313717,0.28389712545392437
